dd	434
2	327
john	264
r	252
robert	205
j	198
james	165
m	156
e	154
william	150
h	137
l	132
w	128
d	116
c	114
richard	109
david	108
s	105
b	100
g	96
f	89
george	85
jr	83
458	80
457	78
michael	76
charles	75
t	75
thomas	75
475	71
p	71
paul	71
462	67
464	67
460	66
459	63
donald	62
461	61
471	61
463	60
476	56
mary	55
joseph	54
k	54
481	53
411	52
412	52
edward	52
480	51
peter	50
468	48
o	48
3	47
484	47
442	46
404	45
413	45
503	44
630	44
594	43
595	43
842	43
365	42
383	42
829	42
frank	42
470	41
483	41
510	41
469	40
565	40
685	40
486	39
667	39
491	38
695	38
686	37
walter	37
384	36
410	36
499	36
759	36
815	36
415	35
465	35
474	35
539	35
825	35
kenneth	35
lewis	35
524	34
jean	34
louis	34
472	33
508	33
777	33
810	33
daniel	33
525	32
n	32
358	31
366	31
591	31
638	31
798	31
martin	31
smith	31
414	30
477	30
500	30
545	30
588	30
622	30
684	30
360	29
372	29
385	29
501	29
639	29
687	29
henry	29
467	28
648	28
705	28
713	28
727	28
768	28
alan	28
allen	28
arthur	28
elizabeth	28
harold	28
444	27
498	27
618	27
690	27
702	27
743	27
767	27
801	27
francis	27
margaret	27
norman	27
stephen	27
403	26
543	26
640	26
701	26
704	26
716	26
717	26
718	26
737	26
790	26
802	26
howard	26
jack	26
johnson	26
lee	26
v	26
485	25
504	25
505	25
532	25
566	25
589	25
590	25
605	25
644	25
760	25
771	25
809	25
814	25
843	25
ann	25
bernard	25
brown	25
miller	25
philip	25
554	24
557	24
560	24
596	24
627	24
740	24
754	24
822	24
830	24
bruce	24
393	23
436	23
443	23
456	23
482	23
528	23
534	23
556	23
562	23
587	23
631	23
666	23
670	23
715	23
781	23
803	23
804	23
817	23
834	23
ronald	23
stanley	23
wilson	23
425	22
431	22
487	22
530	22
567	22
597	22
703	22
732	22
750	22
766	22
786	22
808	22
824	22
361	21
386	21
405	21
441	21
466	21
473	21
535	21
536	21
540	21
582	21
615	21
616	21
617	21
655	21
669	21
674	21
694	21
722	21
728	21
821	21
844	21
gerald	21
jones	21
ruth	21
416	20
419	20
478	20
569	20
580	20
598	20
641	20
668	20
741	20
758	20
778	20
833	20
anthony	20
frederick	20
gordon	20
patrick	20
raymond	20
williams	20
438	19
573	19
707	19
723	19
751	19
791	19
harry	19
helen	19
lawrence	19
patricia	19
356	18
368	18
371	18
373	18
376	18
377	18
434	18
450	18
527	18
544	18
572	18
578	18
611	18
645	18
688	18
710	18
721	18
724	18
753	18
769	18
799	18
800	18
805	18
albert	18
alexander	18
maurice	18
roger	18
sister	18
378	17
390	17
396	17
398	17
537	17
548	17
549	17
561	17
563	17
574	17
575	17
581	17
599	17
606	17
621	17
691	17
731	17
742	17
770	17
823	17
826	17
841	17
alfred	17
anne	17
eugene	17
moore	17
370	16
424	16
570	16
592	16
610	16
632	16
706	16
714	16
816	16
832	16
andrew	16
barbara	16
ralph	16
wright	16
364	15
379	15
400	15
402	15
409	15
433	15
696	15
745	15
811	15
827	15
arnold	15
hugh	15
i	15
joan	15
russell	15
scott	15
susan	15
0	14
362	14
399	14
502	14
511	14
604	14
612	14
647	14
729	14
755	14
782	14
807	14
818	14
anderson	14
carl	14
carol	14
clark	14
davis	14
douglas	14
jane	14
leonard	14
theodore	14
walker	14
white	14
374	13
387	13
429	13
440	13
488	13
546	13
551	13
555	13
579	13
608	13
614	13
643	13
673	13
735	13
christopher	13
mark	13
morris	13
robinson	13
stewart	13
359	12
