j	1060
m	855
g	801
de	795
h	593
r	565
e	548
l	506
p	451
f	425
s	357
d	355
w	334
i	317
b	289
c	261
v	258
k	231
n	210
t	171
la	143
o	132
5	116
3	113
y	109
4	108
9	105
7	102
1	100
6	96
di	93
8	86
von	80
2	79
des	76
revue	71
revista	64
madrid	59
3annckh	58
del	56
der	56
studies	56
van	56
et	55
u	52
306	50
z	46
bulletin	43
und	43
307	41
465	40
da	40
ehbie	39
19	38
563	38
du	38
fur	38
660	37
ne	37
279	35
288	35
474	35
fest	35
le	35
456	34
journal	34
paris	34
118	33
328	33
421	33
656	33
95	33
abbreviations	33
della	33
236	32
305	32
311	32
342	32
349	32
20	31
216	31
230	31
235	31
321	31
345	31
348	31
409	31
603	31
78	31
zeitschrift	31
149	30
184	30
258	30
346	30
35	30
662	30
669	30
boletin	30
studi	30
warsaw	30
152	29
252	29
282	29
285	29
286	29
319	29
330	29
469	29
663	29
668	29
rome	29
166	28
217	28
283	28
339	28
347	28
500	28
index	28
st	28
226	27
228	27
238	27
271	27
30	27
34	27
387	27
405	27
514	27
544	27
657	27
658	27
estudios	27
king	27
132	26
143	26
163	26
165	26
181	26
227	26
246	26
280	26
284	26
320	26
417	26
420	26
524	26
558	26
561	26
574	26
639	26
659	26
661	26
80	26
175	25
192	25
251	25
255	25
257	25
265	25
272	25
344	25
350	25
369	25
396	25
406	25
46	25
471	25
576	25
624	25
637	25
667	25
679	25
121	24
15	24
198	24
206	24
287	24
375	24
402	24
452	24
457	24
466	24
554	24
58	24
617	24
672	24
677	24
71	24
94	24
university	24
ye	24
12	23
135	23
173	23
183	23
222	23
232	23
233	23
249	23
256	23
264	23
276	23
281	23
340	23
341	23
383	23
395	23
453	23
461	23
464	23
468	23
507	23
542	23
577	23
588	23
598	23
633	23
636	23
644	23
649	23
651	23
678	23
98	23
hhcthtyta	23
104	22
139	22
168	22
178	22
188	22
197	22
220	22
225	22
234	22
261	22
262	22
274	22
289	22
300	22
318	22
336	22
426	22
427	22
441	22
462	22
463	22
483	22
515	22
526	22
552	22
604	22
641	22
680	22
70	22
73	22
prague	22
review	22
117	21
137	21
141	21
142	21
146	21
174	21
179	21
182	21
219	21
221	21
23	21
243	21
273	21
310	21
32	21
334	21
361	21
382	21
398	21
41	21
414	21
431	21
438	21
450	21
460	21
508	21
540	21
573	21
60	21
602	21
63	21
632	21
650	21
93	21
96	21
etudes	21
histoire	21
society	21
zur	21
10	20
128	20
189	20
247	20
254	20
263	20
278	20
324	20
325	20
343	20
373	20
394	20
407	20
423	20
430	20
447	20
486	20
503	20
572	20
607	20
609	20
642	20
652	20
74	20
97	20
annales	20
deutsche	20
hhcthtyra	20
see	20
storico	20
universidad	20
103	19
123	19
125	19
148	19
167	19
180	19
185	19
187	19
253	19
269	19
277	19
293	19
302	19
313	19
314	19
317	19
36	19
392	19
419	19
428	19
455	19
467	19
481	19
492	19
525	19
61	19
610	19
612	19
614	19
623	19
634	19
647	19
653	19
664	19
666	19
75	19
81	19
84	19
atti	19
